eNodeB,Feature,Min,Max,Mean,Std. Deviation,Variance,Skewness,Kurtosis,Sum,Median,Missing,Row count
TRI194L,ul_avg_mcs,9.62,16.641666666666666,14.84391609392898,0.8517588310395485,0.7254931062538581,-1.3204606083442454,6.372049269770258,5759.439444444444,14.875833333333333,0,388
TRI194L,avg_cqi,0.9067999999999999,10.0962,9.072495403780069,0.8952850888961759,0.8015353903998336,-7.640865030938838,67.4913536134271,3520.128216666667,9.120505555555555,0,388
TRI194L,avg_ta_km,0.3183333333333333,0.758888888888889,0.5312428407789233,0.12398701801944935,0.015372780637355256,-0.05343594689118364,-1.4778637718640788,206.12222222222223,0.5266666666666667,0,388
TRI194L,avg_rssi_dbm,-119.14806666666667,-84.7320111111111,-88.52560635738831,3.340004828660933,11.155632255478348,-7.115841502364322,58.68574889829103,-34347.93526666667,-88.26519444444445,0,388
TRI194L,outgoing_ho_success_rate_%,0.9904666666666666,0.9996333333333334,0.9965538516609393,0.001476494743034336,2.18003672620803e-06,-0.3381629287691303,-0.028022170990622985,386.6628944444445,0.9965611111111111,0,388
TRI194L,intra_rat_ho_success_rate_%,0.9850166666666667,0.9995777777777778,0.995881987399771,0.0017921943011354289,3.2119604130223085e-06,-1.3440993849684542,3.9480713408138484,386.4022111111111,0.9961805555555556,0,388
TRI194L,no_ping_pong_ho_count,0.0,56553.0,7932.984536082474,15152.546067251329,229599652.3201737,1.618867960825374,1.1737314074475447,3077998.0,0.0,0,388
TRI209L,ps_traffic_volume_gb,280.4346,1916.0546,1257.196522107969,210.0392427537348,44116.483496562345,-0.20784997685773213,0.16723568066175343,489049.4471,1275.1639,0,389
TRI209L,ul_prb_util_%,0.11932222222222223,0.24356666666666668,0.16510946872322196,0.0301553149886801,0.0009093430220665147,0.5568501643564349,-0.9121261230862294,64.22758333333334,0.1557,0,389
TRI209L,dl_prb_available_bandwidth,59.0,100.0,96.78620394173092,5.82814642260735,33.96729072335086,-1.7918770684294336,4.2123447034755745,37649.83333333333,100.0,0,389
TRI209L,mean_no_rrc_users,215.5317,465.8032,314.8987655526992,37.422670607940425,1400.4562754304081,0.1656780585107836,0.012075581194693541,122495.6198,313.7796,0,389
TRI209L,max_active_no_users_uplane,219.0,499.0,336.81748071979433,42.38696433083244,1796.6547451832614,0.13059331874897817,0.34744093959239386,131022.0,343.0,0,389
TRI209L,rrc_success_rate_%,0.9955666666666666,0.9997222222222223,0.9985099828620394,0.0008525647914651238,7.2686672364597e-07,-0.9169757417295845,0.25520704836456654,388.42038333333335,0.9989,0,389
TRI209L,erab_setup_success_rate_%,0.9954833333333334,0.9995666666666667,0.9983532419308769,0.000965313471642809,9.318300985350922e-07,-0.7266587878330113,-0.5933044077644727,388.3594111111111,0.9988333333333332,0,389
TRI209L,erab_drop_rate_%,0.00011666666666666667,0.0018166666666666667,0.0005174807197943445,0.0003210708197341435,1.0308647128475485e-07,1.7067161962560358,3.050011838224786,0.2013,0.0004555555555555555,0,389
TRI209L,rrc_drop_rate_%,0.00025555555555555553,0.026566666666666666,0.0013781491002570695,0.0018006709030645082,3.2424157011431517e-06,8.738039157923772,104.95975106375835,0.5361,0.0009444444444444445,0,389
TRI209L,cell_ul_bler_rate_%,0.04984444444444444,0.08141666666666666,0.060597914881462434,0.005326731616587164,2.8374069715149296e-05,1.5307018379384567,3.4174888237634526,23.572588888888887,0.06016666666666667,0,389
